%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
126, 66249.23, 93099.80, -34639.84, 97817.80, 5876.61, -38449.85, -52962.43, -41897.76, -15259.20, 38907.46, -61891.29, -24577.60, -31433.32, -3214.54, -7411.17, -56501.07, -0.024, -0.304, 0.976, 19:25:40.643, 1579559140643
127, 50470.26, 86604.00, -27583.35, 110190.50, 16820.31, -23670.83, -45459.96, -31015.57, -3812.34, 38159.88, -51310.89, -16273.41, -22313.57, 5820.66, 3908.67, 182953.97, 0.000, 0.000, 0.000, 19:25:40.643, 1579559140643
0, 63345.51, 87075.84, -35250.29, 102793.61, 12415.08, -30762.15, -46814.88, -38023.22, -17443.41, 38106.01, -61911.51, -26820.60, -34781.55, -6617.70, -10221.70, -99751.90, 0.000, 0.000, 0.000, 19:25:40.643, 1579559140643
1, 59354.27, 91743.70, -29229.04, 101721.00, 2344.32, -34592.61, -52406.10, -37475.58, -7364.43, 38202.04, -54131.45, -16237.33, -25314.49, 3174.13, 1224.27, 118728.41, 0.000, 0.000, 0.000, 19:25:40.644, 1579559140644
2, 55321.55, 87095.49, -31457.60, 109803.81, 8649.54, -23471.59, -43877.66, -32566.87, -9795.52, 38210.29, -54323.23, -20172.98, -28575.83, -748.40, -2497.83, 71857.75, 0.000, 0.000, 0.000, 19:25:40.644, 1579559140644
3, 68871.24, 93307.80, -34607.23, 97230.51, -7743.45, -40335.11, -54366.28, -42692.68, -16516.37, 38141.53, -60856.36, -22124.94, -33543.95, -5363.06, -7898.41, -57449.73, -0.016, -0.312, 0.974, 19:25:40.644, 1579559140644
4, 52506.05, 86987.94, -27467.70, 109803.57, 1648.93, -26115.58, -47176.20, -31881.21, -5212.69, 36709.32, -50563.45, -14499.89, -24173.10, 3503.88, 3291.20, 182813.19, 0.000, 0.000, 0.000, 19:25:40.644, 1579559140644
5, 64461.67, 89203.62, -34861.21, 102703.80, -2920.68, -33398.40, -48782.79, -38878.22, -18907.68, 36052.76, -61240.98, -25064.93, -36330.99, -8904.42, -10749.18, -100652.83, 0.000, 0.000, 0.000, 19:25:40.645, 1579559140645
6, 59472.54, 90701.61, -28582.90, 101574.93, -8656.79, -37454.93, -54479.71, -38360.40, -8986.54, 35348.32, -53536.27, -14971.26, -26654.83, 884.26, 721.27, 117984.10, 0.000, 0.000, 0.000, 19:25:40.646, 1579559140646
7, 54422.07, 84716.91, -31075.49, 109229.02, 4518.16, -26134.91, -45751.47, -33354.46, -11302.29, 34870.00, -53543.07, -19326.53, -29534.01, -2807.04, -2764.84, 71158.30, 0.000, 0.000, 0.000, 19:25:40.647, 1579559140647
8, 67291.47, 91676.03, -33748.50, 96632.82, -8152.80, -42686.15, -55997.93, -43357.02, -18012.96, 34874.46, -60018.95, -21743.06, -34320.88, -7344.58, -8099.36, -59601.24, -0.016, -0.312, 0.978, 19:25:40.647, 1579559140647
9, 50580.21, 85441.95, -26716.30, 109609.45, 4006.51, -28166.53, -48543.34, -32612.54, -6603.02, 34037.95, -49605.87, -14411.04, -24672.70, 1749.56, 3232.64, 182554.83, 0.000, 0.000, 0.000, 19:25:40.648, 1579559140648
10, 62522.21, 85549.58, -34218.31, 102563.03, 2004.64, -35124.31, -49936.99, -39561.00, -20398.98, 33667.80, -60407.06, -25281.90, -36823.04, -10690.93, -10948.04, -102189.20, 0.000, 0.000, 0.000, 19:25:40.648, 1579559140648
11, 57243.93, 87517.36, -27798.82, 101105.16, -3430.34, -39079.05, -55445.64, -38745.56, -10310.01, 33712.78, -52573.71, -15293.47, -26957.54, -704.86, 641.52, 117626.27, 0.000, 0.000, 0.000, 19:25:40.648, 1579559140648
12, 52404.22, 79798.20, -30577.34, 108875.45, 8934.06, -27679.17, -46648.02, -33972.06, -12914.05, 33483.49, -52907.02, -20100.83, -30145.77, -4666.80, -3192.81, 70740.90, 0.000, 0.000, 0.000, 19:25:40.875, 1579559140875
13, 65604.16, 79749.68, -32996.23, 94408.58, -4994.09, -44595.59, -57185.08, -43892.41, -19728.03, 33695.52, -59485.10, -22420.01, -35007.79, -9264.55, -8694.78, -60663.82, -0.026, -0.304, 0.976, 19:25:41.103, 1579559141103
14, 48793.27, 78012.73, -26172.53, 106493.59, 6418.84, -30134.91, -49648.32, -33052.98, -8327.14, 33100.41, -49057.41, -15048.49, -25347.50, -114.17, 2602.41, 182500.75, 0.000, 0.000, 0.000, 19:25:41.103, 1579559141103
15, 61237.45, 71512.10, -33707.48, 98269.06, 3427.86, -37388.16, -51319.43, -40256.50, -22613.86, 32989.45, -60323.55, -26256.39, -37927.07, -12981.04, -12083.22, -103066.46, 0.000, 0.000, 0.000, 19:25:41.104, 1579559141104
16, 56387.14, 69829.84, -26901.20, 94227.30, -2878.50, -41830.15, -57149.39, -39317.10, -12475.78, 33067.62, -52410.50, -15900.74, -27924.32, -2863.55, -488.79, 116057.77, 0.000, 0.000, 0.000, 19:25:41.104, 1579559141104
17, 51181.45, 67002.08, -30536.91, 101741.90, 9070.16, -30472.82, -48257.23, -34639.70, -15283.12, 32577.26, -52965.12, -20833.57, -31330.97, -6995.22, -4583.38, 69893.39, 0.000, 0.000, 0.000, 19:25:41.104, 1579559141104
18, 64041.99, 61398.59, -32460.90, 85905.22, -5595.00, -47767.42, -59099.33, -44586.27, -22110.23, 32849.40, -59588.32, -23403.91, -36242.41, -11608.45, -10172.77, -62846.62, -0.020, -0.302, 0.968, 19:25:41.105, 1579559141105
19, 46516.26, 69944.41, -25989.98, 98504.73, 5839.73, -32962.18, -51212.32, -33425.09, -9965.10, 32295.39, -48491.93, -15308.96, -25911.26, -1762.03, 1766.30, 182395.66, 0.000, 0.000, 0.000, 19:25:41.105, 1579559141105
20, 58406.05, 78000.99, -33795.28, 93904.55, 3370.87, -39151.54, -52035.98, -40195.25, -23158.26, 32226.01, -58797.47, -26149.97, -37562.71, -13684.47, -11933.55, -103603.30, 0.000, 0.000, 0.000, 19:25:41.105, 1579559141105
21, 53573.24, 88938.08, -27145.12, 95808.49, -2242.64, -42062.67, -57042.43, -38831.33, -12563.18, 32657.75, -50555.89, -16046.41, -27254.67, -3203.97, 125.13, 116028.55, 0.000, 0.000, 0.000, 19:25:41.106, 1579559141106
22, 49721.50, 88143.03, -30969.88, 107286.91, 10187.50, -29346.83, -47762.77, -34047.65, -14382.27, 32495.37, -50264.11, -20512.31, -29803.97, -6473.87, -2936.21, 70994.39, 0.000, 0.000, 0.000, 19:25:41.108, 1579559141108
23, 63092.96, 94718.55, -33118.98, 96662.59, -3394.20, -44829.11, -57651.72, -43375.05, -21020.18, 32972.51, -56785.41, -23444.81, -34570.55, -10917.53, -8205.66, -62467.94, -0.024, -0.298, 0.966, 19:25:41.111, 1579559141111
24, 46054.47, 90157.88, -26937.61, 110486.95, 7792.91, -29660.05, -50292.45, -32638.13, -9302.91, 32608.53, -46208.43, -15733.88, -24725.41, -1490.08, 3425.81, 182654.84, 0.000, 0.000, 0.000, 19:25:41.112, 1579559141112
25, 58559.91, 91555.29, -34593.91, 104436.58, 5476.62, -35638.58, -51264.62, -39379.86, -22782.06, 32531.64, -56867.02, -26654.77, -36698.25, -13685.32, -10456.12, -103158.75, 0.000, 0.000, 0.000, 19:25:41.112, 1579559141112
26, 53820.79, 93475.39, -28117.06, 103258.57, -511.30, -39155.09, -56841.42, -38246.54, -12744.38, 32871.03, -49191.88, -16604.06, -26932.42, -3667.21, 1108.58, 114861.37, 0.000, 0.000, 0.000, 19:25:41.112, 1579559141112
27, 49079.15, 88154.79, -31246.96, 111332.34, 11754.76, -27070.76, -47841.14, -33602.70, -14767.82, 32643.25, -49144.98, -20857.80, -29690.94, -7080.43, -2132.51, 70663.36, 0.000, 0.000, 0.000, 19:25:41.113, 1579559141113
28, 62483.50, 93331.94, -33677.46, 98286.09, -2047.51, -43214.14, -57911.09, -43034.17, -21588.39, 33057.71, -55824.84, -23512.87, -34610.20, -11633.64, -7581.04, -63439.59, -0.022, -0.302, 0.966, 19:25:41.113, 1579559141113
